Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
17-Jan-2019 10:34:02.524,-0.0067,-0.0042,-0.9848, 0.0001,-0.0014, 0.0154,-0.0105,-0.0138,-0.0118,-0.0073, 0.0028,-0.4673
17-Jan-2019 10:34:02.563,-0.0078,-0.0046,-0.9852, 0.0001,-0.0026, 0.0161,-0.0105,-0.0138,-0.0118,-0.0073, 0.0028,-0.4673
17-Jan-2019 10:34:02.603,-0.0063,-0.0048,-0.9848, 0.0010,-0.0018, 0.0147,-0.0094,-0.0138,-0.0118,-0.0073, 0.0028,-0.4673
17-Jan-2019 10:34:02.643,-0.0066,-0.0044,-0.9863, 0.0004,-0.0018, 0.0147,-0.0105,-0.0138,-0.0118,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:02.683,-0.0068,-0.0045,-0.9857, 0.0006,-0.0015, 0.0142,-0.0115,-0.0149,-0.0139,-0.0073, 0.0028,-0.4673
17-Jan-2019 10:34:02.722,-0.0081,-0.0046,-0.9851, 0.0009,-0.0024, 0.0147,-0.0116,-0.0117,-0.0118,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:02.762,-0.0069,-0.0044,-0.9852, 0.0011,-0.0017, 0.0160,-0.0105,-0.0138,-0.0129,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:02.802,-0.0061,-0.0041,-0.9847, 0.0000,-0.0015, 0.0150,-0.0094,-0.0149,-0.0118,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:02.842,-0.0076,-0.0050,-0.9851, 0.0008,-0.0018, 0.0153,-0.0094,-0.0128,-0.0118,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:02.881,-0.0067,-0.0041,-0.9854, 0.0002,-0.0013, 0.0147,-0.0094,-0.0138,-0.0118,-0.0073, 0.0028,-0.4673
17-Jan-2019 10:34:02.921,-0.0067,-0.0050,-0.9840,-0.0003,-0.0019, 0.0151,-0.0094,-0.0138,-0.0118,-0.0073, 0.0028,-0.4673
17-Jan-2019 10:34:02.961,-0.0074,-0.0052,-0.9855, 0.0002,-0.0020, 0.0153,-0.0073,-0.0149,-0.0118,-0.0073, 0.0028,-0.4673
